Date,Item Name,Item Code,Category,Brand,Item Price,Quantity,Sales
2019-10-13,Serum,SER004,Skincare,Loreal,98200,39,3829800
2019-08-30,Shampoo,SHA009,Haircare,ERHA,39900,8,319200
2019-11-05,Serum,SER004,Skincare,Loreal,67300,49,3297700
2019-11-07,Hair Mask,HMK011,Haircare,Wardah,27100,41,1111100
2019-05-11,Conditioner,CON010,Haircare,Krayolan,62400,50,3120000
2019-03-10,Shampoo,SHA009,Haircare,ERHA,9800,44,431200
2019-09-30,Body Mist,BMS015,Fragrance,Ivan Gunawan,64900,31,2011900
2019-07-01,Foundation,FND005,Makeup,YOU,99700,41,4087700
2019-08-05,Hair Mask,HMK011,Haircare,Wardah,84900,29,2462100
2019-07-24,Serum,SER004,Skincare,Loreal,81100,33,2676300
2019-03-28,Shampoo,SHA009,Haircare,ERHA,69500,31,2154500
2019-12-10,Mascara,MAS008,Makeup,Some By Me,52300,29,1516700
2019-10-28,Shampoo,SHA009,Haircare,ERHA,3900,25,97500
2019-05-21,Hair Oil,HOI012,Haircare,Make Over,47400,37,1753800
2019-07-04,Cleanser,CLE003,Skincare,Maybelline,46100,38,1751800
2019-03-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,46300,17,787100
2019-01-18,Foundation,FND005,Makeup,YOU,71900,18,1294200
2019-07-17,Eyeshadow Palette,ESP007,Makeup,Pink Flash,22700,20,454000
2019-11-15,Lipstick,LIP006,Makeup,BNB,59400,32,1900800
2019-04-18,Body Mist,BMS015,Fragrance,Ivan Gunawan,43100,47,2025700
2019-09-22,Body Mist,BMS015,Fragrance,Ivan Gunawan,85400,15,1281000
2019-09-16,Foundation,FND005,Makeup,YOU,81200,28,2273600
2019-05-09,Shampoo,SHA009,Haircare,ERHA,54000,6,324000
2019-05-29,Lipstick,LIP006,Makeup,BNB,4300,22,94600
2019-03-31,Cleanser,CLE003,Skincare,Maybelline,89900,43,3865700
2019-05-15,Cologne,COL014,Fragrance,Inez,68800,49,3371200
2019-08-05,Perfume,PER013,Fragrance,OMG,82100,30,2463000
2019-06-11,Hair Oil,HOI012,Haircare,Make Over,42800,40,1712000
2019-01-31,Cologne,COL014,Fragrance,Inez,26600,31,824600
2019-11-19,Hair Oil,HOI012,Haircare,Make Over,76600,43,3293800
2019-07-10,Hair Mask,HMK011,Haircare,Wardah,54300,38,2063400
2019-10-14,Shampoo,SHA009,Haircare,ERHA,66500,25,1662500
2019-09-09,Hair Oil,HOI012,Haircare,Make Over,86500,47,4065500
2019-04-03,Sunscreen,SUN002,Skincare,Revlon,64000,41,2624000
2019-11-19,Body Mist,BMS015,Fragrance,Ivan Gunawan,6400,29,185600
2019-07-19,Moisturizer,MOI001,Skincare,Ultima,52600,36,1893600
2019-02-05,Lipstick,LIP006,Makeup,BNB,36900,1,36900
2019-04-27,Moisturizer,MOI001,Skincare,Ultima,86800,46,3992800
2019-03-05,Serum,SER004,Skincare,Loreal,88800,2,177600
2019-06-12,Eyeshadow Palette,ESP007,Makeup,Pink Flash,17600,16,281600
2019-03-09,Hair Mask,HMK011,Haircare,Wardah,9700,11,106700
2019-09-30,Cologne,COL014,Fragrance,Inez,20700,12,248400
2019-09-10,Moisturizer,MOI001,Skincare,Ultima,45900,34,1560600
2019-01-14,Eyeshadow Palette,ESP007,Makeup,Pink Flash,81900,30,2457000
2019-10-24,Cologne,COL014,Fragrance,Inez,14000,47,658000
2019-10-26,Mascara,MAS008,Makeup,Some By Me,2000,47,94000
2019-08-20,Sunscreen,SUN002,Skincare,Revlon,4700,26,122200
2019-05-15,Perfume,PER013,Fragrance,OMG,66500,8,532000
2019-09-04,Hair Mask,HMK011,Haircare,Wardah,65400,3,196200
2019-01-23,Lipstick,LIP006,Makeup,BNB,98400,16,1574400
2019-02-08,Roll-On Perfume,ROP016,Fragrance,Salsa,70400,44,3097600
2019-11-14,Eyeshadow Palette,ESP007,Makeup,Pink Flash,44600,18,802800
2019-12-10,Foundation,FND005,Makeup,YOU,41200,21,865200
2019-05-22,Moisturizer,MOI001,Skincare,Ultima,80900,2,161800
2019-10-09,Conditioner,CON010,Haircare,Krayolan,58800,38,2234400
2019-03-14,Cleanser,CLE003,Skincare,Maybelline,23500,42,987000
2019-04-20,Foundation,FND005,Makeup,YOU,17100,6,102600
2019-12-15,Foundation,FND005,Makeup,YOU,69200,42,2906400
2019-03-17,Lipstick,LIP006,Makeup,BNB,25300,10,253000
2019-01-16,Shampoo,SHA009,Haircare,ERHA,68700,13,893100
2019-07-08,Cologne,COL014,Fragrance,Inez,47600,22,1047200
2019-12-01,Sunscreen,SUN002,Skincare,Revlon,73600,43,3164800
2019-05-07,Lipstick,LIP006,Makeup,BNB,34900,43,1500700
2019-12-01,Eyeshadow Palette,ESP007,Makeup,Pink Flash,73900,50,3695000
2019-06-10,Cologne,COL014,Fragrance,Inez,67100,30,2013000
2019-02-14,Hair Mask,HMK011,Haircare,Wardah,16600,43,713800
2019-03-21,Roll-On Perfume,ROP016,Fragrance,Salsa,81200,21,1705200
2019-12-31,Serum,SER004,Skincare,Loreal,81300,5,406500
2019-01-12,Sunscreen,SUN002,Skincare,Revlon,71500,2,143000
2019-05-02,Moisturizer,MOI001,Skincare,Ultima,8300,46,381800
2019-11-30,Perfume,PER013,Fragrance,OMG,60700,45,2731500
2019-01-10,Hair Oil,HOI012,Haircare,Make Over,18300,29,530700
2019-06-22,Hair Mask,HMK011,Haircare,Wardah,96000,40,3840000
2019-10-11,Lipstick,LIP006,Makeup,BNB,19200,2,38400
2019-12-16,Cologne,COL014,Fragrance,Inez,88400,12,1060800
2019-10-21,Perfume,PER013,Fragrance,OMG,60000,44,2640000
2019-12-15,Moisturizer,MOI001,Skincare,Ultima,27500,48,1320000
2019-06-21,Roll-On Perfume,ROP016,Fragrance,Salsa,40900,33,1349700
2019-02-27,Conditioner,CON010,Haircare,Krayolan,8000,47,376000
2019-03-31,Foundation,FND005,Makeup,YOU,72400,5,362000
2019-10-21,Sunscreen,SUN002,Skincare,Revlon,59700,50,2985000
2019-06-29,Serum,SER004,Skincare,Loreal,12800,22,281600
2019-07-02,Moisturizer,MOI001,Skincare,Ultima,94300,30,2829000
2019-09-28,Moisturizer,MOI001,Skincare,Ultima,7500,38,285000
2019-06-05,Cleanser,CLE003,Skincare,Maybelline,55700,2,111400
2019-06-27,Hair Oil,HOI012,Haircare,Make Over,72900,16,1166400
2019-11-24,Hair Oil,HOI012,Haircare,Make Over,67400,23,1550200
2019-03-09,Mascara,MAS008,Makeup,Some By Me,19900,48,955200
2019-06-12,Hair Oil,HOI012,Haircare,Make Over,46500,14,651000
2019-08-09,Hair Mask,HMK011,Haircare,Wardah,43400,18,781200
2019-03-04,Hair Oil,HOI012,Haircare,Make Over,76400,49,3743600
2019-05-30,Conditioner,CON010,Haircare,Krayolan,41400,29,1200600
2019-11-01,Mascara,MAS008,Makeup,Some By Me,39100,21,821100
2019-01-01,Cologne,COL014,Fragrance,Inez,86100,16,1377600
2019-10-15,Cologne,COL014,Fragrance,Inez,6500,17,110500
2019-03-13,Hair Oil,HOI012,Haircare,Make Over,20600,24,494400
2019-03-06,Perfume,PER013,Fragrance,OMG,92900,43,3994700
2019-02-10,Moisturizer,MOI001,Skincare,Ultima,51600,23,1186800
2019-10-21,Cleanser,CLE003,Skincare,Maybelline,89700,47,4215900
2019-01-06,Body Mist,BMS015,Fragrance,Ivan Gunawan,16000,33,528000
2019-10-17,Moisturizer,MOI001,Skincare,Ultima,49400,13,642200
2019-05-22,Cleanser,CLE003,Skincare,Maybelline,61200,11,673200
2019-11-22,Hair Oil,HOI012,Haircare,Make Over,1400,28,39200
2019-07-09,Foundation,FND005,Makeup,YOU,49100,25,1227500
2019-09-14,Sunscreen,SUN002,Skincare,Revlon,17500,4,70000
2019-09-02,Shampoo,SHA009,Haircare,ERHA,83400,1,83400
2019-12-14,Shampoo,SHA009,Haircare,ERHA,78300,21,1644300
2019-10-14,Conditioner,CON010,Haircare,Krayolan,63500,5,317500
2019-04-23,Hair Oil,HOI012,Haircare,Make Over,27200,48,1305600
2019-06-29,Conditioner,CON010,Haircare,Krayolan,12400,27,334800
2019-12-30,Perfume,PER013,Fragrance,OMG,6500,24,156000
2019-03-04,Cleanser,CLE003,Skincare,Maybelline,62600,49,3067400
2019-03-01,Perfume,PER013,Fragrance,OMG,64400,18,1159200
2019-11-13,Conditioner,CON010,Haircare,Krayolan,72700,28,2035600
2019-12-23,Moisturizer,MOI001,Skincare,Ultima,83900,14,1174600
2019-12-24,Cleanser,CLE003,Skincare,Maybelline,66300,21,1392300
2019-01-25,Hair Oil,HOI012,Haircare,Make Over,56500,25,1412500
2019-04-03,Serum,SER004,Skincare,Loreal,52300,25,1307500
2019-09-18,Foundation,FND005,Makeup,YOU,84400,18,1519200
2019-02-04,Roll-On Perfume,ROP016,Fragrance,Salsa,86700,12,1040400
2019-10-22,Cleanser,CLE003,Skincare,Maybelline,38000,1,38000
2019-12-31,Hair Oil,HOI012,Haircare,Make Over,57300,19,1088700
2019-08-21,Mascara,MAS008,Makeup,Some By Me,68600,40,2744000
2019-12-16,Foundation,FND005,Makeup,YOU,81600,28,2284800
2019-04-17,Conditioner,CON010,Haircare,Krayolan,58000,39,2262000
2019-12-11,Cologne,COL014,Fragrance,Inez,93900,37,3474300
2019-12-28,Perfume,PER013,Fragrance,OMG,65700,5,328500
2019-05-22,Sunscreen,SUN002,Skincare,Revlon,29300,38,1113400
2019-07-11,Body Mist,BMS015,Fragrance,Ivan Gunawan,16300,22,358600
2019-11-08,Serum,SER004,Skincare,Loreal,89600,25,2240000
2019-07-07,Foundation,FND005,Makeup,YOU,43800,47,2058600
2019-06-03,Eyeshadow Palette,ESP007,Makeup,Pink Flash,28900,36,1040400
2019-01-21,Shampoo,SHA009,Haircare,ERHA,48000,19,912000
2019-02-14,Sunscreen,SUN002,Skincare,Revlon,24800,43,1066400
2019-10-01,Hair Oil,HOI012,Haircare,Make Over,47200,8,377600
2019-05-10,Mascara,MAS008,Makeup,Some By Me,64900,45,2920500
2019-02-09,Shampoo,SHA009,Haircare,ERHA,55100,28,1542800
2019-02-28,Hair Mask,HMK011,Haircare,Wardah,4400,2,8800
2019-09-26,Serum,SER004,Skincare,Loreal,62000,45,2790000
2019-08-10,Roll-On Perfume,ROP016,Fragrance,Salsa,40800,20,816000
2019-05-20,Cologne,COL014,Fragrance,Inez,72100,7,504700
2019-06-27,Moisturizer,MOI001,Skincare,Ultima,1400,37,51800
2019-06-06,Roll-On Perfume,ROP016,Fragrance,Salsa,75800,17,1288600
2019-12-18,Shampoo,SHA009,Haircare,ERHA,20700,1,20700
2019-07-25,Lipstick,LIP006,Makeup,BNB,84600,30,2538000
2019-02-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,66400,41,2722400
2019-11-25,Foundation,FND005,Makeup,YOU,85700,7,599900
2019-08-03,Hair Mask,HMK011,Haircare,Wardah,79900,11,878900
2019-02-09,Shampoo,SHA009,Haircare,ERHA,21300,48,1022400
2019-08-20,Hair Oil,HOI012,Haircare,Make Over,99100,37,3666700
2019-06-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,30700,47,1442900
2019-03-03,Cleanser,CLE003,Skincare,Maybelline,73100,9,657900
2019-12-01,Perfume,PER013,Fragrance,OMG,33900,37,1254300
2019-04-19,Lipstick,LIP006,Makeup,BNB,92400,31,2864400
2019-07-17,Body Mist,BMS015,Fragrance,Ivan Gunawan,43300,48,2078400
2019-11-08,Lipstick,LIP006,Makeup,BNB,67800,8,542400
2019-10-27,Moisturizer,MOI001,Skincare,Ultima,62800,39,2449200
2019-10-18,Lipstick,LIP006,Makeup,BNB,11800,4,47200
2019-03-15,Lipstick,LIP006,Makeup,BNB,79700,25,1992500
2019-05-14,Mascara,MAS008,Makeup,Some By Me,84400,49,4135600
2019-08-28,Shampoo,SHA009,Haircare,ERHA,41500,35,1452500
2019-11-05,Conditioner,CON010,Haircare,Krayolan,87800,3,263400
2019-01-24,Cologne,COL014,Fragrance,Inez,98500,9,886500
2019-01-30,Conditioner,CON010,Haircare,Krayolan,38100,24,914400
2019-12-29,Serum,SER004,Skincare,Loreal,41500,48,1992000
2019-11-15,Foundation,FND005,Makeup,YOU,91600,38,3480800
2019-02-06,Perfume,PER013,Fragrance,OMG,17300,12,207600
2019-01-15,Hair Oil,HOI012,Haircare,Make Over,25800,5,129000
2019-01-09,Sunscreen,SUN002,Skincare,Revlon,7300,16,116800
2019-01-23,Cologne,COL014,Fragrance,Inez,9600,50,480000
2019-12-17,Mascara,MAS008,Makeup,Some By Me,24600,36,885600
2019-09-16,Hair Oil,HOI012,Haircare,Make Over,22900,40,916000
2019-08-08,Sunscreen,SUN002,Skincare,Revlon,60000,17,1020000
2019-07-03,Shampoo,SHA009,Haircare,ERHA,8800,28,246400
2019-05-25,Eyeshadow Palette,ESP007,Makeup,Pink Flash,2200,43,94600
2019-04-21,Roll-On Perfume,ROP016,Fragrance,Salsa,89300,48,4286400
2019-03-01,Foundation,FND005,Makeup,YOU,84300,34,2866200
2019-06-19,Eyeshadow Palette,ESP007,Makeup,Pink Flash,12400,22,272800
2019-11-23,Shampoo,SHA009,Haircare,ERHA,11100,38,421800
2019-12-08,Conditioner,CON010,Haircare,Krayolan,12300,1,12300
2019-04-18,Foundation,FND005,Makeup,YOU,43800,5,219000
2019-10-29,Conditioner,CON010,Haircare,Krayolan,30700,7,214900
2019-05-28,Serum,SER004,Skincare,Loreal,41600,20,832000
2019-05-16,Hair Oil,HOI012,Haircare,Make Over,51800,2,103600
2019-11-30,Hair Oil,HOI012,Haircare,Make Over,19400,3,58200
2019-06-21,Hair Oil,HOI012,Haircare,Make Over,17100,36,615600
2019-01-27,Hair Oil,HOI012,Haircare,Make Over,13500,46,621000
2019-12-04,Eyeshadow Palette,ESP007,Makeup,Pink Flash,12100,27,326700
2019-01-15,Cleanser,CLE003,Skincare,Maybelline,48500,30,1455000
2019-08-18,Body Mist,BMS015,Fragrance,Ivan Gunawan,38300,30,1149000
2019-09-17,Perfume,PER013,Fragrance,OMG,16800,47,789600
2019-02-22,Roll-On Perfume,ROP016,Fragrance,Salsa,13100,6,78600
2019-09-24,Conditioner,CON010,Haircare,Krayolan,10300,40,412000
2019-04-05,Foundation,FND005,Makeup,YOU,1900,12,22800
2019-01-21,Sunscreen,SUN002,Skincare,Revlon,59500,31,1844500
2019-10-01,Eyeshadow Palette,ESP007,Makeup,Pink Flash,13200,33,435600
2019-07-01,Lipstick,LIP006,Makeup,BNB,35200,46,1619200
2019-05-23,Sunscreen,SUN002,Skincare,Revlon,62400,10,624000
2019-10-08,Cologne,COL014,Fragrance,Inez,23500,29,681500
2019-01-26,Perfume,PER013,Fragrance,OMG,49800,1,49800
2019-06-17,Lipstick,LIP006,Makeup,BNB,91800,19,1744200
2019-10-22,Mascara,MAS008,Makeup,Some By Me,79400,8,635200
2019-10-08,Mascara,MAS008,Makeup,Some By Me,81300,45,3658500
2019-09-12,Foundation,FND005,Makeup,YOU,92200,16,1475200
2019-11-17,Lipstick,LIP006,Makeup,BNB,93600,26,2433600
2019-10-16,Roll-On Perfume,ROP016,Fragrance,Salsa,86000,35,3010000
2019-05-14,Moisturizer,MOI001,Skincare,Ultima,36100,39,1407900
2019-03-29,Cleanser,CLE003,Skincare,Maybelline,53300,45,2398500
2019-04-18,Hair Mask,HMK011,Haircare,Wardah,85900,27,2319300
2019-10-13,Foundation,FND005,Makeup,YOU,58000,30,1740000
2019-04-27,Mascara,MAS008,Makeup,Some By Me,38800,39,1513200
2019-06-11,Perfume,PER013,Fragrance,OMG,80500,4,322000
2019-10-19,Hair Oil,HOI012,Haircare,Make Over,37700,9,339300
2019-11-01,Perfume,PER013,Fragrance,OMG,56500,8,452000
2019-10-08,Sunscreen,SUN002,Skincare,Revlon,35600,29,1032400
2019-07-22,Body Mist,BMS015,Fragrance,Ivan Gunawan,31900,15,478500
2019-11-10,Foundation,FND005,Makeup,YOU,56500,10,565000
2019-03-21,Eyeshadow Palette,ESP007,Makeup,Pink Flash,32900,37,1217300
2019-08-18,Cologne,COL014,Fragrance,Inez,72000,2,144000
2019-08-12,Lipstick,LIP006,Makeup,BNB,87900,37,3252300
2019-09-02,Mascara,MAS008,Makeup,Some By Me,91100,4,364400
2019-12-01,Sunscreen,SUN002,Skincare,Revlon,35100,32,1123200
2019-08-22,Roll-On Perfume,ROP016,Fragrance,Salsa,30700,8,245600
2019-09-24,Body Mist,BMS015,Fragrance,Ivan Gunawan,55700,11,612700
2019-10-16,Foundation,FND005,Makeup,YOU,55300,21,1161300
2019-08-20,Hair Oil,HOI012,Haircare,Make Over,30500,37,1128500
2019-08-21,Perfume,PER013,Fragrance,OMG,32700,49,1602300
2019-09-17,Conditioner,CON010,Haircare,Krayolan,93700,28,2623600
2019-03-05,Serum,SER004,Skincare,Loreal,19100,6,114600
2019-08-27,Foundation,FND005,Makeup,YOU,16400,42,688800
2019-12-19,Hair Mask,HMK011,Haircare,Wardah,33900,43,1457700
2019-02-14,Eyeshadow Palette,ESP007,Makeup,Pink Flash,78800,36,2836800
2019-01-11,Body Mist,BMS015,Fragrance,Ivan Gunawan,61600,43,2648800
2019-03-04,Roll-On Perfume,ROP016,Fragrance,Salsa,25000,21,525000
2019-07-29,Mascara,MAS008,Makeup,Some By Me,76800,21,1612800
2019-08-07,Shampoo,SHA009,Haircare,ERHA,17000,28,476000
2019-10-01,Roll-On Perfume,ROP016,Fragrance,Salsa,75700,20,1514000
2019-08-02,Eyeshadow Palette,ESP007,Makeup,Pink Flash,26700,31,827700
2019-03-27,Serum,SER004,Skincare,Loreal,71400,30,2142000
2019-11-02,Mascara,MAS008,Makeup,Some By Me,1500,18,27000
2019-10-18,Lipstick,LIP006,Makeup,BNB,87200,12,1046400
2019-07-11,Moisturizer,MOI001,Skincare,Ultima,12500,2,25000
2019-04-25,Shampoo,SHA009,Haircare,ERHA,19500,10,195000
2019-11-08,Perfume,PER013,Fragrance,OMG,87400,3,262200
2019-02-13,Lipstick,LIP006,Makeup,BNB,11800,9,106200
2019-04-02,Cologne,COL014,Fragrance,Inez,84100,49,4120900
2019-09-06,Perfume,PER013,Fragrance,OMG,29900,10,299000
2019-08-21,Moisturizer,MOI001,Skincare,Ultima,98900,21,2076900
2019-07-06,Perfume,PER013,Fragrance,OMG,40300,23,926900
2019-07-04,Serum,SER004,Skincare,Loreal,71900,16,1150400
2019-10-16,Conditioner,CON010,Haircare,Krayolan,57600,43,2476800
2019-08-19,Hair Oil,HOI012,Haircare,Make Over,19000,33,627000
2019-07-19,Sunscreen,SUN002,Skincare,Revlon,61700,30,1851000
2019-01-01,Cologne,COL014,Fragrance,Inez,68900,21,1446900
2019-10-12,Lipstick,LIP006,Makeup,BNB,41700,2,83400
2019-04-20,Cologne,COL014,Fragrance,Inez,84500,22,1859000
2019-06-24,Mascara,MAS008,Makeup,Some By Me,54000,50,2700000
2019-07-02,Roll-On Perfume,ROP016,Fragrance,Salsa,28800,21,604800
2019-07-12,Conditioner,CON010,Haircare,Krayolan,29200,5,146000
2019-07-04,Perfume,PER013,Fragrance,OMG,19100,45,859500
2019-07-29,Serum,SER004,Skincare,Loreal,64500,13,838500
2019-09-12,Hair Oil,HOI012,Haircare,Make Over,50400,40,2016000
2019-02-27,Hair Mask,HMK011,Haircare,Wardah,2100,13,27300
2019-10-22,Moisturizer,MOI001,Skincare,Ultima,85000,8,680000
2019-12-24,Body Mist,BMS015,Fragrance,Ivan Gunawan,62200,26,1617200
2019-04-22,Cologne,COL014,Fragrance,Inez,90800,20,1816000
2019-07-27,Sunscreen,SUN002,Skincare,Revlon,81600,13,1060800
2019-02-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,10800,29,313200
2019-09-06,Sunscreen,SUN002,Skincare,Revlon,10800,12,129600
2019-01-31,Moisturizer,MOI001,Skincare,Ultima,13900,19,264100
2019-01-05,Hair Mask,HMK011,Haircare,Wardah,81800,5,409000
2019-12-28,Foundation,FND005,Makeup,YOU,91100,48,4372800
2019-03-26,Mascara,MAS008,Makeup,Some By Me,89200,7,624400
2019-03-10,Eyeshadow Palette,ESP007,Makeup,Pink Flash,42900,18,772200
2019-08-30,Serum,SER004,Skincare,Loreal,20600,45,927000
2019-07-29,Cologne,COL014,Fragrance,Inez,11100,16,177600
2019-07-28,Conditioner,CON010,Haircare,Krayolan,16400,26,426400
2019-08-06,Lipstick,LIP006,Makeup,BNB,76900,20,1538000
2019-08-28,Foundation,FND005,Makeup,YOU,40900,5,204500
2019-03-05,Hair Oil,HOI012,Haircare,Make Over,70300,19,1335700
2019-04-04,Perfume,PER013,Fragrance,OMG,81200,18,1461600
2019-01-08,Mascara,MAS008,Makeup,Some By Me,69200,5,346000
2019-07-30,Mascara,MAS008,Makeup,Some By Me,85400,5,427000
2019-08-24,Mascara,MAS008,Makeup,Some By Me,51100,27,1379700
2019-07-08,Moisturizer,MOI001,Skincare,Ultima,6200,14,86800
2019-03-16,Conditioner,CON010,Haircare,Krayolan,30000,37,1110000
2019-07-09,Hair Oil,HOI012,Haircare,Make Over,86600,30,2598000
2019-12-20,Hair Mask,HMK011,Haircare,Wardah,76500,28,2142000
2019-03-29,Foundation,FND005,Makeup,YOU,28600,1,28600
2019-07-20,Shampoo,SHA009,Haircare,ERHA,52600,25,1315000
2019-08-21,Lipstick,LIP006,Makeup,BNB,8900,7,62300
2019-11-26,Conditioner,CON010,Haircare,Krayolan,59100,31,1832100
2019-06-12,Sunscreen,SUN002,Skincare,Revlon,34100,39,1329900
2019-03-08,Hair Mask,HMK011,Haircare,Wardah,10900,46,501400
2019-10-07,Cleanser,CLE003,Skincare,Maybelline,61700,20,1234000
2019-05-05,Eyeshadow Palette,ESP007,Makeup,Pink Flash,51100,32,1635200
2019-03-27,Serum,SER004,Skincare,Loreal,87000,36,3132000
2019-04-07,Roll-On Perfume,ROP016,Fragrance,Salsa,22600,40,904000
2019-04-13,Cleanser,CLE003,Skincare,Maybelline,99000,3,297000
2019-12-26,Moisturizer,MOI001,Skincare,Ultima,5700,36,205200
2019-10-05,Sunscreen,SUN002,Skincare,Revlon,19500,43,838500
2019-10-06,Cleanser,CLE003,Skincare,Maybelline,93000,5,465000
2019-10-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,27800,44,1223200
2019-05-08,Eyeshadow Palette,ESP007,Makeup,Pink Flash,63600,4,254400
2019-06-10,Hair Mask,HMK011,Haircare,Wardah,96300,47,4526100
2019-11-10,Eyeshadow Palette,ESP007,Makeup,Pink Flash,63300,3,189900
2019-03-23,Foundation,FND005,Makeup,YOU,73200,38,2781600
2019-10-31,Serum,SER004,Skincare,Loreal,13000,23,299000
2019-05-01,Sunscreen,SUN002,Skincare,Revlon,64500,16,1032000
2019-08-01,Cologne,COL014,Fragrance,Inez,3100,34,105400
2019-12-07,Cologne,COL014,Fragrance,Inez,63400,31,1965400
2019-11-28,Perfume,PER013,Fragrance,OMG,40800,21,856800
2019-06-22,Cleanser,CLE003,Skincare,Maybelline,7200,46,331200
2019-11-03,Moisturizer,MOI001,Skincare,Ultima,19000,29,551000
2019-08-01,Roll-On Perfume,ROP016,Fragrance,Salsa,15000,42,630000
2019-03-19,Moisturizer,MOI001,Skincare,Ultima,41000,25,1025000
2019-06-21,Cleanser,CLE003,Skincare,Maybelline,91100,21,1913100
2019-05-18,Moisturizer,MOI001,Skincare,Ultima,7600,26,197600
2019-07-08,Perfume,PER013,Fragrance,OMG,53500,29,1551500
2019-08-11,Mascara,MAS008,Makeup,Some By Me,80100,48,3844800
2019-05-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,88000,16,1408000
2019-06-27,Serum,SER004,Skincare,Loreal,45600,21,957600
2019-08-21,Hair Mask,HMK011,Haircare,Wardah,59600,10,596000
2019-05-04,Moisturizer,MOI001,Skincare,Ultima,39600,14,554400
2019-12-21,Hair Mask,HMK011,Haircare,Wardah,96400,10,964000
2019-03-20,Conditioner,CON010,Haircare,Krayolan,93000,32,2976000
2019-12-21,Shampoo,SHA009,Haircare,ERHA,30600,26,795600
2019-01-11,Foundation,FND005,Makeup,YOU,50600,16,809600
2019-06-27,Perfume,PER013,Fragrance,OMG,13800,31,427800
2019-09-25,Eyeshadow Palette,ESP007,Makeup,Pink Flash,19600,11,215600
2019-08-10,Cleanser,CLE003,Skincare,Maybelline,60300,33,1989900
2019-05-23,Mascara,MAS008,Makeup,Some By Me,24700,31,765700
2019-04-03,Mascara,MAS008,Makeup,Some By Me,89800,15,1347000
2019-05-01,Serum,SER004,Skincare,Loreal,79200,44,3484800
2019-01-13,Serum,SER004,Skincare,Loreal,88800,34,3019200
2019-03-29,Conditioner,CON010,Haircare,Krayolan,25700,35,899500
2019-01-21,Body Mist,BMS015,Fragrance,Ivan Gunawan,93600,7,655200
2019-01-27,Body Mist,BMS015,Fragrance,Ivan Gunawan,94900,49,4650100
2019-03-21,Moisturizer,MOI001,Skincare,Ultima,74000,20,1480000
2019-02-16,Serum,SER004,Skincare,Loreal,48500,46,2231000
2019-11-05,Cleanser,CLE003,Skincare,Maybelline,59100,3,177300
2019-04-07,Hair Mask,HMK011,Haircare,Wardah,95800,30,2874000
2019-06-12,Body Mist,BMS015,Fragrance,Ivan Gunawan,66400,18,1195200
2019-04-02,Mascara,MAS008,Makeup,Some By Me,9500,43,408500
2019-05-12,Perfume,PER013,Fragrance,OMG,28700,37,1061900
2019-04-15,Moisturizer,MOI001,Skincare,Ultima,85700,20,1714000
2019-08-22,Lipstick,LIP006,Makeup,BNB,40700,26,1058200
2019-04-08,Foundation,FND005,Makeup,YOU,3400,38,129200
2019-08-03,Foundation,FND005,Makeup,YOU,71600,38,2720800
2019-01-22,Perfume,PER013,Fragrance,OMG,89900,27,2427300
2019-11-20,Body Mist,BMS015,Fragrance,Ivan Gunawan,11900,14,166600
2019-05-18,Foundation,FND005,Makeup,YOU,3400,7,23800
2019-03-31,Body Mist,BMS015,Fragrance,Ivan Gunawan,83400,20,1668000
2019-04-06,Foundation,FND005,Makeup,YOU,86900,23,1998700
2019-08-25,Moisturizer,MOI001,Skincare,Ultima,59500,11,654500
2019-05-20,Lipstick,LIP006,Makeup,BNB,24900,36,896400
2019-02-16,Cologne,COL014,Fragrance,Inez,84900,17,1443300
2019-11-12,Foundation,FND005,Makeup,YOU,88900,44,3911600
2019-02-25,Mascara,MAS008,Makeup,Some By Me,42300,7,296100
2019-01-25,Moisturizer,MOI001,Skincare,Ultima,51200,12,614400
2019-03-11,Cleanser,CLE003,Skincare,Maybelline,97800,42,4107600
2019-08-29,Serum,SER004,Skincare,Loreal,33200,22,730400
2019-10-16,Conditioner,CON010,Haircare,Krayolan,73700,26,1916200
2019-12-08,Cologne,COL014,Fragrance,Inez,47700,7,333900
2019-04-25,Cologne,COL014,Fragrance,Inez,32500,11,357500
2019-10-14,Eyeshadow Palette,ESP007,Makeup,Pink Flash,18600,8,148800
2019-01-28,Serum,SER004,Skincare,Loreal,62300,31,1931300
2019-03-06,Perfume,PER013,Fragrance,OMG,77800,26,2022800
2019-10-15,Shampoo,SHA009,Haircare,ERHA,81900,12,982800
